"6181","jozefjoscauwberghs","CD&V","3452.jpg","Jozef (Jos)","Cauwberghs",\N,"Hoegaarden",""
"6182","marcvanderlinden1","Open VLD","3453.jpg","Marc","Vanderlinden",\N,"Hoeilaart",""
"6183","elsuytterhoeven","Open VLD","3454.jpg","Els","Uytterhoeven",\N,"Hoeilaart",""
"6184","wilfriedvanraemdonck","Other party","3455.jpg","Wilfried","Van Raemdonck",\N,"Hoeilaart",""
"6185","stevencoppens","Open VLD","3456.jpg","Steven","Coppens",\N,"Hoeilaart",""
"6188","bertvertessen","N-VA","3457.jpg","Bert","Vertessen",\N,"Hoeselt",""
"6189","hildebuysmans","N-VA","3458.jpg","Hilde","Buysmans",\N,"Hoeselt",""
"6190","rudyjanssens","CD&V","3459.jpg","Rudy","Janssens",\N,"Holsbeek",""
"6191","ingeclaes","CD&V","3460.jpg","Inge","Claes",\N,"Holsbeek",""
"6192","frederiksap","Open VLD","3461.jpg","Frederik","Sap",\N,"Hooglede",""
"6193","rikvanwildemeersch","CD&V","3462.jpg","Rik","Vanwildemeersch",\N,"Hooglede",""
"6194","erwindelbeke","sp.a","3463.jpg","Erwin","Delbeke",\N,"Hooglede",""
"6195","robertdemeuleneire","Other party","3464.jpg","Robert","De Meuleneire",\N,"Horebeke",""
"6196","guyglorieux","Other party","3465.png","Guy","Glorieux",\N,"Horebeke",""
"6197","mauricevanoevelen","CD&V","3467.jpg","Maurice","Vanoevelen",\N,"Houthalen-Helchteren",""
"6198","janvandamme","Open VLD","3468.png","Jan","Van Damme",\N,"Herzele (Steenhuize)",""
"6199","erikverbeure","CD&V","3470.png","Erik","Verbeure",\N,"Houthulst",""
"6200","geertvanexem","CD&V","3471.png","Geert","Van Exem",\N,"Houthulst",""
"6201","tessavandewalle","CD&V","3472.png","Tessa","Vandewalle",\N,"Houthulst","Alderman (or Chair of CPAS)"
"6202","jorishindryckx","CD&V","3473.jpg","Joris","Hindryckx",\N,"Houthulst",""
"6203","davidvandenbergh","Other party","3474.jpg","David","Van den Bergh",\N,"Hove",""
"6204","goedelebreyne","Other party","3475.jpg","Goedele","Breyne",\N,"Hove",""
"6205","guidosel","N-VA","3476.jpg","Guido","Sel",\N,"Hove",""
"6206","marcverheyden","CD&V","3477.jpg","Marc","Verheyden",\N,"Huldenberg",""
"6207","waltercraps","CD&V","3478.jpg","Walter","Craps",\N,"Huldenberg",""
"6208","hermandepre","CD&V","3493.jpg","Herman","Depré",\N,"Huldenberg","Schepen of voorzitter OCMW"
"6209","joostverhaegen","CD&V","3481.jpg","Joost","Verhaegen","1980-12-31","Hulshout",""
"6210","anjaleflot","CD&V","3482.jpg","Anja","Leflot","1981-07-24","Hulshout",""
"6211","melchiorwathelet2","cdH","3483.jpg","Melchior","Wathelet","1949-03-06","Verviers",""
"6212","janbekaert","Other party","3484.jpg","Jan","Bekaert",\N,"Ichtegem",""
"6213","rikdewanckele","CD&V","3485.jpg","Rik","Dewanckele",\N,"Ichtegem",""
"6214","willyhosten","Other party","3486.png","Willy","Hosten",\N,"Ichtegem",""
"6215","antooncalus","Other party","3487.jpg","Antoon","Calus",\N,"Ichtegem",""
"6216","danielwailliez","PS","3488.jpg","Daniel","Wailliez",\N,"Hensies",""
"6217","wilfriedvanacker","Other party","3490.jpg","Wilfried","Vanacker ",\N,"Ingelmunster","Alderman (or Chair of CPAS)"
"6218","driescouckuyt","sp.a","3491.jpg","Dries","Couckuyt",\N,"Ingelmunster",""
"6219","dirkdebaere","N-VA","3492.jpg","Dirk","Debaere",\N,"Ingelmunster",""
"6220","frankcasteleyn","CD&V","3494.jpg","Frank","Casteleyn",\N,"Snellegem",""
"6221","janpollet","CD&V","3495.jpg","Jan","Pollet",\N,"Snellegem",""
"6222","paulstorme","CD&V","3496.jpg","Paul","Storme","1961-07-11","Jabbeke","Alderman (or Chair of CPAS)"
"6223","paulvandenbussche","sp.a","3497.jpg","Paul","Vanden Bussche ","1957-06-06","Zerkegem",""
"6224","maartendebock","CD&V","3498.jpg","Maarten","De Bock","1971-09-07","Kalmthout","Alderman (or Chair of CPAS)"
"6225","janoerlemans","CD&V","3499.jpg","Jan","Oerlemans ",\N,"Kalmthout",""
"6226","dirkvanpeel","CD&V","3500.jpg","Dirk","Van Peel",\N,"Kalmthout","Schepen of voorzitter OCMW"
"6227","greetwillems","CD&V","3501.jpg","Greet","Willems",\N,"Kampenhout",""
"6228","jeanmeeus","CD&V","3502.jpg","Jean","Meeus",\N,"Kampenhout",""
"6229","brunobeltrame","Other party","3503.jpg","Bruno","Beltrame",\N,"Cambron (Lens)",""
"6230","sabinevandooren","Open VLD","3504.jpg","Sabine","Van Dooren",\N,"Kapellen",""
"6231","hugodehaes","sp.a","3507.jpg","Hugo","De Haes",\N,"Kapelle-op-den-Bos",""
"6232","chrisreniers1","CD&V","3509.jpg","Chris","Reniers",\N,"Kapelle-op-den-Bos","Province or municipal councillor"
"6233","alexruebens","Other party","3510.jpg","Alex","Ruebens",\N,"Kaprijke",""
"6234","marnixseels","Independent","3521.jpg","Marnix","Seels","1968-06-25","Kaprijke","Alderman (or Chair of CPAS)"
"6236","waltervanbaelen","CD&V","3513.jpg","Walter","Van Baelen",\N,"Tielen",""
"6237","robguns","CD&V","3514.jpg","Rob","Guns",\N,"Kasterlee",""
"6238","marcvangrunderbeeck","CD&V","3517.png","Marc","Vangrunderbeeck",\N,"Keerbergen",""
"6239","lilianegoyvaerts","CD&V","3518.png","Liliane","Goyvaerts",\N,"Keerbergen",""
"6240","wimrutten","N-VA","3522.png","Wim","Rutten",\N,"Kinrooi",""
"6241","josvandewal","CD&V","3523.jpg","Jos","Vandewal",\N,"Kinrooi",""
"6242","anitameerten","CD&V","3524.png","Anita","Meerten",\N,"Kinrooi",""
"6243","jackydaemen","CD&V","3525.jpg","Jacky","Daemen",\N,"Kinrooi",""
"6247","herlindetrenson","Other party","3526.jpg","Herlinde","Trenson",\N,"Knesselare",""
"6248","sabinevanwonterghem","Other party","3527.jpg","Sabine","Van Wonterghem",\N,"Knesselare",""
"6249","johanvandenkerchove","Other party","3528.jpg","Johan","Van den Kerchove",\N,"Knesselare",""
"6250","krisally","Other party","3529.jpg","Kris","Ally",\N,"Knesselare",""
"6251","freddywillockx","sp.a","3530.jpg","Freddy","Willockx","1947-09-02","Sint-Niklaas","Province or municipal councillor"
"6252","ingridreubens","N-VA","3531.jpg","Ingrid","Reubens",\N,"Knokke-Heist",""
"6253","paulgeerinckx","CD&V","3532.jpg","Paul","Geerinckx",\N,"Knokke-Heist",""
"6254","dirkampoorter","sp.a","3534.jpg","Dirk","Ampoorter",\N,"Koekelare",""
"6255","marcdevrome","N-VA","3535.jpg","Marc","Devrome",\N,"Koekelare",""
"6256","stijnramboer","sp.a","3536.jpg","Stijn","Ramboer",\N,"Koekelare",""
"6257","kellytanghe","sp.a","3537.jpg","Kelly","Tanghe",\N,"Koekelare",""
"6258","liesascholzen","ProDG","3538.jpg","Liesa","Scholzen","1992-06-24","Eupen","Parliament of the German Community"
"6259","stephanieanseeuw","Open VLD","3540.jpg","Stéphanie","Anseeuw",\N,"Koksijde",""
"6260","gretasuberdelie","Open VLD","3541.jpg","Greta","Suber-Delie",\N,"Koksijde",""
"6261","lucdeltombe","Open VLD","3542.jpg","Luc","Deltombe",\N,"Koksijde",""
"6262","miawauters","N-VA","3545.jpg","Mia","Wauters",\N,"Kontich","Schepen of voorzitter OCMW"
"6263","rikwaeyaert","CD&V","3547.jpg","Rik","Waeyaert",\N,"Kortemark",""
"6264","johanbraem","Open VLD","3548.jpg","Johan","Braem",\N,"Kortemark",""
"6265","christinelogghe","CD&V","3549.jpg","Christine","Logghe",\N,"Kortemark",""
"6266","marcvulsteke","CD&V","3550.jpg","Marc","Vulsteke",\N,"Kortemark",""
"6267","patrickvandijck","Open VLD","3551.jpg","Patrick","Vandijck","1965-09-19","Kortenaken","Mayor"
"6268","paulfrancen","Open VLD","3552.jpg","Paul","Francen",\N,"Hoeleden","Province or municipal councillor"
"6269","camielbouvin","Open VLD","3554.jpg","Camiel","Bouvin",\N,"Stok-Ransberg",""
"6270","bettygeysenbergs","Open VLD","3555.jpg","Betty","Geysenbergs",\N,"Kortenaken",""
"6271","alexandrathienpont","CD&V","3557.jpg","Alexandra","Thienpont",\N,"Kortenberg",""
"6272","steffiphiltjens","N-VA","3558.jpg","Steffi","Philtjens",\N,"Kortessem",""
"6273","camillecuyx","CD&V","3560.jpg","Camille","Cuyx",\N,"Kortessem",""
"6274","chantalochelen","cdH","4401.png","Chantal","Ochelen",\N,"Crainhem","Alderman (or Chair of CPAS)"
"6275","olivierjoris","MR","3562.jpg","Olivier","Joris",\N,"Crainhem/Kraainem","Alderman (or Chair of CPAS)"
"6276","dominiquehoutart","MR","3563.jpg","Dominique","Houtart",\N,"Crainhem/Kraainem",""
"6277","dirkdeketelaere","CD&V","3564.jpg","Dirk","De Ketelaere",\N,"Kruibeke",""
"6278","geertdecorte","CD&V","3565.jpg","Geert","De Corte",\N,"Kruibeke",""
"6279","guidopaelinck","CD&V","3567.png","Guido","Paelinck",\N,"Kruibeke",""
"6280","hanneloreverzele","CD&V","3568.jpg","Hannelore","Verzele",\N,"Kruishoutem",""
"6281","bernarddellafailledhuysse","CD&V","3569.jpg","Bernard","della Faille d'Huysse","1963-03-09","Kruishoutem","Alderman (or Chair of CPAS)"
"6282","johanbossuyt","N-VA","3570.jpg","Johan","Bossuyt ",\N,"Kuurne",""
"6283","franciswatteeuw","sp.a","3571.jpg","Francis","Watteeuw",\N,"Kuurne",""
"6284","fransramon","Groen!","3573.jpg","Frans","Ramon","1952-06-19","Kuurne","Province or municipal councillor"
"6285","bennysmets","sp.a","3574.jpg","Benny","Smets",\N,"Laakdal","Schepen of voorzitter OCMW"
"6286","rafmoons","CD&V","3575.png","Raf","Moons","1971-03-20","Laakdal","Alderman (or Chair of CPAS)"
"6287","felixvanbel","CD&V","3576.jpg","Felix","Vanbel",\N,"Laakdal","Province or municipal councillor"
"6288","filipdelandtsheer","Open VLD","3577.jpg","Filip","De Landtsheer",\N,"Kalken",""
"6289","pietbaetens","Open VLD","3578.jpg","Piet","Baetens",\N,"Laarne","Alderman (or Chair of CPAS)"
"6290","marieroselocquet","Open VLD","3579.jpg","Marie-Rose ","Locquet",\N,"Kalken",""
"6291","markcurvers","Open VLD","3581.jpg","Mark","Curvers",\N,"Lanaken",""
"6292","patricktollenaers","Open VLD","3582.jpg","Patrick","Tollenaers",\N,"Lanaken",""
"6293","lievenvanbelleghem","CD&V","3584.png","Lieven","Vanbelleghem",\N,"Langemark-Poelkapelle","Alderman (or Chair of CPAS)"
"6294","maddybouden","CD&V","3585.jpg","Maddy","Bouden",\N,"Langemark-Poelkapelle",""
"6295","claudianiessen","ECOLO","3586.jpg","Claudia","Niessen",\N,"Kettenis","Alderman (or Chair of CPAS)"
"6296","michaelscholl","MR","3587.jpg","Michael","Scholl",\N,"",""
"6297","lambertjaegers","ECOLO","3588.png","Lambert","Jaegers",\N,"Eupen",""
"6298","herbertfelten","CSP","3589.png","Herbert","Felten",\N,"Sankt Vith",""
"6299","paulbongartz","Other party","3590.jpg","Paul","Bongartz",\N,"Sankt Vith","Alderman (or Chair of CPAS)"
"6300","francoiswillems","Open VLD","3591.jpg","Francois","Willems",\N,"Lebbeke",""
"6301","christophdebacker","Open VLD","3592.jpg","Christoph","De Backer","1967-03-12","Lebbeke","Schepen of voorzitter OCMW"
"6302","robertdemulder","CD&V","3593.jpg","Robert","De Mulder",\N,"Lede",""
"6303","anneliesdemeersman","Open VLD","3594.jpg","Annelies"," De Meersman",\N,"Lede",""
"6304","erikvandormael","CD&V","3595.jpg","Erik","Vandormael","1960-02-06","Lede",""
"6305","wallycorneillie","N-VA","3596.jpg","Wally","Corneillie","1967-06-09","Ledegem","Schepen of voorzitter OCMW"
"6306","geertwylin","CD&V","3597.jpg","Geert","Wylin",\N,"Ledegem",""
"6307","pedroketels","CD&V","3598.jpg","Pedro","Ketels",\N,"Lendelede",""
"6308","bernardfonteyne","CD&V","3599.jpg","Bernard","Fonteyne ",\N,"Lendelede",""
"6309","ritalammertyn","CD&V","3600.jpg","Rita","Lammertyn",\N,"Lendelede","Alderman (or Chair of CPAS)"
"6310","johanlimbourg","Open VLD","3602.jpg","Johan","Limbourg",\N,"",""
"6311","nestorevens","CD&V","3603.jpg","Nestor","Evens",\N,"",""
"6312","koenraadameys","Mayor's list","3604.jpg","Koenraad","Ameys","1965-03-24","Lennik","Alderman (or Chair of CPAS)"
"6313","erwinvanpee","sp.a","3605.png","Erwin","Van Pée",\N,"Leopoldsburg",""
"6314","rogerseys","sp.a","3606.png","Roger","Seys",\N,"Leopoldsburg",""
"6315","josgoethals","CD&V","3607.jpg","Jos","Goethals ",\N,"Lichtervelde",""
"6316","roosvanwalleghem","CD&V","3608.jpg","Roos","Vanwalleghem ",\N,"Lichtervelde",""
"6317","roelguldemont","CD&V","3610.png","Roel","Guldemont  ",\N,"Liedekerke",""
"6318","rudymortier","Open VLD","3611.jpg","Rudy","Mortier",\N,"Lierde",""
"6319","katelijnescheirlinckx","CD&V","3612.jpg","Katelijne","Scheirlinckx ",\N,"Lierde",""
"6320","lucvloemans","CD&V","3614.jpg","Luc","Vloemans",\N,"Lille",""
"6321","ericdebruycker","Other party","3616.jpg","Eric","De Bruycker",\N,"Linkebeek","Mayor"
"6322","wouterverbeeck","N-VA","3618.jpg","Wouter","Verbeeck",\N,"Lint",""
"6323","rudyverhoeven","N-VA","3619.jpg","Rudy","Verhoeven",\N,"Lint",""
"6324","hermanlenaerts","CD&V","3621.jpg","Herman","Lenaerts",\N,"",""
"6325","jeanpierreraman","Open VLD","3622.jpg","Jean-Pierre","Raman",\N,"Lochristi","Alderman (or Chair of CPAS)"
"6326","patrickmaes","Open VLD","3623.jpg","Patrick","Maes",\N,"Lochristi",""
"6327","hervestevens","Open VLD","3624.jpg","Hervé","Stevens",\N,"Lochristi",""
"6328","hildebaele","Open VLD","3625.jpg","Hilde","Baele",\N,"Lochristi",""
"6329","vikitweepenninckx","Open VLD","3626.jpg","Viki","Tweepenninckx",\N,"Zoutleeuw",""
"6330","nicojordens","Open VLD","3627.jpg","Nico","Jordens",\N,"Zoutleeuw",""
"6331","etiennewouters","Open VLD","3628.jpg","Etienne","Wouters",\N,"Zoutleeuw","Alderman (or Chair of CPAS)"
"6332","annitavanluytenreniers","CD&V","3629.jpg","Annita","Vanluyten-Reniers",\N,"Zoutleeuw",""
"6333","geertvandenbossche","N-VA","3631.jpg","Geert","Van den Bossche",\N,"Londerzeel",""
"6334","francoisdekeersmaecker","CD&V","3632.jpg","François","De Keersmaecker",\N,"Londerzeel",""
"6336","ivangoethals","CD&V","3633.jpg","Ivan","Goethals",\N,"Lovendegem",""
"6337","carolinefredrick","CD&V","3634.jpg","Caroline","Fredrick",\N,"Lovendegem",""
"6338","paulduerinckx","CD&V","3635.jpg","Paul","Duerinckx",\N,"Linden",""
"6339","marinasalaetsstas","CD&V","3636.jpg","Marina"," Salaets - Stas",\N,"Lubbeek",""
"6340","hugosimoens","CD&V","3637.jpg","Hugo","Simoens",\N,"Linden",""
"6342","bettyluyten","CD&V","3638.jpg","Betty","Luyten",\N,"Lummen",""
"6343","mariovrancken","sp.a","3639.jpg","Mario","Vrancken",\N,"Lummen",""
"6344","ludohermans","CD&V","3641.jpg","Ludo","Hermans",\N,"Lummen",""
"6345","frederikvannieuwenhuyze","N-VA","3643.jpg","Frederik","Van Nieuwenhuyze",\N,"Maarkedal",""
"6346","isabelvanquickelberghe","N-VA","3644.jpg","Isabel","Van Quickelberghe",\N,"Maarkedal",""
"6347","neleteirlinck","N-VA","3645.jpg","Nele","Teirlinck",\N,"Maarkedal",""
"6349","ronydebeerst","sp.a","3650.jpg","Rony","Debeerst",\N,"Machelen",""
"6350","andrepanneels","CD&V","3652.png","André","Panneels ",\N,"Diegem","Province or municipal councillor"
"6351","stefaanstandaert","sp.a","3653.jpg","Stefaan","Standaert",\N,"Maldegem",""
"6352","koenraaddeceuninck","CD&V","3654.jpg","Koenraad","De Ceuninck","1981-10-17","Maldegem",""
"6353","julesmintjens","Other party","3655.jpg","Jules","Mintjens",\N,"Malle",""
"6354","wouterpatho","N-VA","3662.jpg","Wouter","Patho","1981-11-12","Malle","Schepen of voorzitter OCMW"
"6355","alfonsfonshannes","sp.a","3657.jpg","Alfons (Fons)","Hannes",\N,"Meerhout",""
"6356","johanbongaerts","CD&V","3659.jpg","Johan","Bongaerts",\N,"Meeuwen-Gruitrode",""
"6357","marcogoossens","CD&V","3660.jpg","Marco","Goossens ",\N,"Meeuwen-Gruitrode",""
"6358","lydiejacobs","CD&V","3661.jpg","Lydie","Jacobs","1956-08-05","Meeuwen-Gruitrode","Alderman (or Chair of CPAS)"
"6359","paulvandoorslaer","N-VA","3663.jpg","Paul","Van Doorslaer ",\N,"Meise",""
"6360","gerdavandenbrande","N-VA","3664.jpg","Gerda","Van den Brande ","1965-09-18","Tramlaan 8",""
"6361","frankdevis","N-VA","3665.jpg","Frank","De Vis","1954-09-26","Melle","Alderman (or Chair of CPAS)"
"6362","dirkgistelinck","CD&V","3666.jpg","Dirk","Gistelinck",\N,"Melle",""
"6363","lutgardevandenbroecke","CD&V","3667.jpg","Lutgarde","Van den Broecke",\N,"Melle",""
"6364","freddyvandeputte","N-VA","3668.jpg","Freddy","Van de Putte",\N,"Melle",""
"6365","stevenelpers","Open VLD","3669.jpg","Steven","Elpers",\N,"Merchtem",""
"6366","paulvandeneynde","Open VLD","3670.jpg","Paul","Van Den Eynde",\N,"Merchtem",""
"6367","julieasselman","Mayor's list","3671.jpg","Julie","Asselman",\N,"Merchtem",""
"6368","toniaabbeloos","Open VLD","3672.jpg","Tonia","Abbeloos ",\N,"PEIZEGEM","Province or municipal councillor"
"6369","dirkporiau","Open VLD","3673.jpg","Dirk","Poriau",\N,"Merelbeke",""
"6370","lucvanhuffel","Open VLD","3675.jpg","Luc","Van Huffel",\N,"Merelbeke",""
"6371","fransdielis","Other party","3676.jpg","Frans","Dielis",\N,"Merksplas",""
"6372","joseevanaert","Other party","3677.jpg","Josée","Van Aert",\N,"Merksplas",""
"6373","dannybossuyt","CD&V","3678.jpg","Danny","Bossuyt",\N,"Meulebeke",""
"6374","katrienseys","CD&V","3679.jpg","Katrien","Seys",\N,"Meulebeke",""
"6375","lucvullers","CD&V","3680.jpg","Luc","Vullers",\N,"Meulebeke",""
"6376","lilianepylyserdewulf","CD&V","3681.jpg","Liliane","Pylyser-Dewulf",\N,"Westende","Alderman (or Chair of CPAS)"
"6377","dirkgilliaert","CD&V","3682.jpg","Dirk","Gilliaert",\N,"Westende",""
"6378","pierredebock","Open VLD","3683.jpg","Pierre","De Bock",\N,"Moerbeke",""
"6379","rudyvanmegroot","Open VLD","3684.jpg","Rudy","Van Megroot",\N,"Moerbeke",""
"6380","wimcaeyers","CD&V","3686.jpg","Wim","Caeyers",\N,"",""
"6382","polverhelle","Other party","3688.jpg","Pol","Verhelle ",\N,"Slypskapelle",""
"6383","bartdekoning","Other party","3689.jpg","Bart","De Koning","1968-08-19","Moorslede","Schepen of voorzitter OCMW"
"6384","johanparet","Other party","3690.jpg","Johan","Paret",\N,"Dadizele",""
"6385","christiaanvanherzeele","CD&V","3692.png","Christiaan ","Van herzeele ",\N,"Nazareth",""
"6386","annemarieannemiedegussem","CD&V","3693.png","Anne Marie (Annemie)","De Gussem",\N,"Nazareth",""
"6387","raphaelrafdevos","CD&V","3694.png","Raphaël (Raf)","De Vos","1947-10-05","Nazareth","Province or municipal councillor"
"6388","leengielen","CD&V","3695.jpg","Leen","Gielen",\N,"Neerpelt",""
"6389","tonnykauffmann","CD&V","3696.png","Tonny","Kauffmann ",\N,"Neerpelt",""
"6390","juulvrolix","CD&V","3697.png","Juul","Vrolix",\N,"Neerpelt",""
"6391","miapynaert","sp.a","3698.jpg","Mia","Pynaert","1954-09-27","Nevele","Schepen of voorzitter OCMW"
"6392","hildelangeraert","sp.a","3700.jpg","Hilde","Langeraert",\N,"Hansbeke",""
"6393","bartvandervelde","Open VLD","3701.jpg","Bart","Van der Velde",\N,"Niel",""
"6394","waltertroch","Open VLD","3702.jpg","Walter","Troch",\N,"Niel",""
"6395","eddysoetewey","N-VA","3703.jpg","Eddy","Soetewey",\N,"Niel",""
"6396","lucvaes","CD&V","3704.jpg","Luc","Vaes",\N,"Nieuwerkerken",""
"6397","gertclerinx","Other party","3705.jpg","Gert","Clerinx",\N,"Nieuwerkerken",""
"6398","paullaurijssen","CD&V","3706.jpg","Paul","Laurijssen ",\N,"Nijlen",""
"6399","leoverelst","CD&V","3707.jpg","Leo","Verelst",\N,"Bevel",""
"6400","bertcelis","Other party","3708.jpg","Bert","Celis",\N,"Kessel",""
"6401","marcverhulst","Open VLD","3710.png","Marc","Verhulst",\N,"Olen",""
"6402","marctsyen","CD&V","3711.png","Marc","T'Syen","1967-08-10","Olen","Alderman (or Chair of CPAS)"
"6403","leenmertens","CD&V","3712.png","Leen","Mertens",\N,"Olen",""
"6404","janverhaert","Other party","3713.jpg","Jan","Verhaert",\N,"Olen",""
"6405","hildedesutter","CD&V","3714.jpg","Hilde","De Sutter ","1975-10-29","Gijzenzele",""
"6406","christmeuleman","CD&V","4402.png","Christ","Meuleman",\N,"Oosterzele","Alderman (or Chair of CPAS)"
"6407","elsdeturck","CD&V","3715.jpg","Els","De Turck",\N,"Oosterzele",""
"6408","sebastianvandeginste","CD&V","3716.jpg","Sebastian","Vande Ginste",\N,"Oostkamp",""
"6409","hermanhimpens","CD&V","3717.png","Herman","Himpens",\N,"Oostkamp",""
"6410","ericdenys","CD&V","3718.png","Eric","Denys",\N,"Waardamme",""
"6411","karldeclerck","Other party","3719.jpg","Karl","De Clerck","1971-09-24","Oostrozebeke",""
"6412","lucderudder","Other party","3720.jpg","Luc","Derudder",\N,"Oostrozebeke",""
"6413","olivierdemarez","Open VLD","3721.jpg","Olivier","De Marez","1983-04-09","Oostrozebeke","Schepen of voorzitter OCMW"
"6414","annesophieverschoore","Other party","3722.jpg","Anne-Sophie","Verschoore ",\N,"Oostrozebeke",""
"6415","carinegeldhof","Other party","3723.jpg","Carine","Vanspeybrouck-Geldhof",\N,"Oostrozebeke",""
"6416","ilsewevers","CD&V","3724.jpg","Ilse","Wevers",\N,"Opglabbeek",""
"6417","jeanbomans","CD&V","3725.jpg","Jean","Bomans",\N,"Opglabbeek",""
"6418","fransheijlen","CD&V","3726.jpg","Frans","Heijlen",\N,"Opglabbeek",""
"6419","pierrevandevelde","Open VLD","3728.jpg","Pierre","Van de Velde",\N,"Opwijk",""
"6420","patrickdesmedt","N-VA","3729.jpg","Patrick","De Smedt",\N,"Opwijk",""
"6423","tomteck","N-VA","3731.jpg","Tom","Teck",\N,"Oud-Heverlee",""
"6424","dianegrauwels","CD&V","3732.png","Diane","Grauwels",\N,"Oud-Heverlee",""
"6425","krisdebruyne","CD&V","3733.jpg","Kris","Debruyne",\N,"Oud-Heverlee",""
"6426","jozefjosvinckx","CD&V","3734.jpg","Jozef (Jos)","Vinckx",\N,"Oud-Turnhout","Mayor"
"6427","josvantroy","CD&V","3736.jpg","Jos","Van Troy",\N,"Oud-Turnhout",""
"6428","marleenjoris","CD&V","3737.jpg","Marleen","Joris",\N,"Oud-Turnhout",""
"6429","leovanmiert","sp.a","3738.jpg","Leo","Van Miert",\N,"Oud-Turnhout",""
"6430","jandebroyer","N-VA","3739.jpg","Jan","De Broyer",\N,"Overijse",""
"6431","svenwillekens","Open VLD","3740.jpg","Sven","Willekens",\N,"Overijse",""
"6432","ingelenseclaes","Other party","3741.jpg","Inge","Lenseclaes",\N,"Overijse",""
"6433","dirkvanseggelen","CD&V","3743.jpg","Dirk","Vanseggelen",\N,"Overpelt","Alderman (or Chair of CPAS)"
"6434","dominiekvanendert","CD&V","3744.jpg","Dominiek","Vanendert",\N,"Overpelt",""
"6435","peterlacres","N-VA","3745.jpg","Peter","Lacres",\N,"Pepingen",""
"6436","erikdehandschutter","Municipal Intrests","3746.jpg","Erik","Dehandschutter",\N,"Pepingen",""
"6437","rudiseghers","Open VLD","3747.jpg","Rudi","Seghers",\N,"Pepingen",""
"6438","paullambrecht","CD&V","3748.jpg","Paul","Lambrecht",\N,"Pittem",""
"6439","chrismarreel","CD&V","3749.jpg","Chris","Marreel",\N,"Pittem",""
"6440","petergelaude","CD&V","3750.jpg","Peter","Gelaude",\N,"Pittem",""
"6441","wernertimmermans","Open VLD","3752.jpg","Werner","Timmermans ",\N,"",""
"6442","bertrousseau","N-VA","3753.jpg","Bert","Rousseau",\N,"",""
"6443","rogerjanssens","CD&V","3754.gif","Roger","Janssens",\N,"Putte",""
"6444","hildevanderpoorten","CD&V","4319.jpg","Hilde","Van der Poorten","1963-09-20","Puurs","Alderman (or Chair of CPAS)"
"6445","yvovandamme","CD&V","3756.jpg","Yvo","Van Damme",\N,"",""
"6446","erwinbrys","CD&V","3757.jpg","Erwin","Brys",\N,"",""
"6447","elsgoedgezelschap","CD&V","3758.jpg","Els","Goedgezelschap",\N,"Liezele",""
"6448","corinemullens","Other party","3759.jpg","Corine","Mullens",\N,"Rochefort","Alderman (or Chair of CPAS)"
"6449","tanguyauspert","cdH","4026.jpg","Tanguy","Auspert",\N,"Namur (Andoy)","Alderman (or Chair of CPAS)"
"6450","nadineheine","Other party","3761.jpg","Nadine","Heine",\N,"Braives (Fallais)",""
"6451","fernandbossaerts","CD&V","3762.png","Fernand","Bossaerts",\N,"Ranst",""
"6452","nicoledamen","CD&V","3764.png","Nicole","Damen",\N,"Ranst",""
"6453","sonjadepooter","Open VLD","3765.png","Sonja","De Pooter",\N,"Ranst",""
"6454","jozefjefvandepol","CD&V","3766.jpg","Jozef (Jef)","Van de Pol",\N,"Ravels",""
"6455","patrickvandenborne","CD&V","3767.jpg","Patrick","Van Den Borne",\N,"Ravels",""
"6456","koenrombouts","CD&V","3768.jpg","Koen","Rombouts",\N,"Ravels",""
"6457","filipsegers","CD&V","3769.jpg","Filip","Segers",\N,"Ravels",""
"6458","koenclaessens","Other party","3770.jpg","Koen","Claessens",\N,"Retie",""
"6459","lucjanssens","Other party","3771.jpg","Luc","Janssens",\N,"Retie",""
"6460","margrietblockx","Other party","3772.jpg","Margriet","Blockx",\N,"Retie",""
"6461","natalieadriaensen","Other party","3773.jpg","Natalie","Adriaensen",\N,"Retie",""
"6462","guykersten","CD&V","3774.jpg","Guy","Kersten",\N,"Riemst",""
"6463","katjaonclin","CD&V","3775.jpg","Katja","Onclin",\N,"Riemst",""
"6464","robertbobvandeneijnden","CD&V","3776.jpg","Robert (Bob)","Van den Eijnden",\N,"Rijkevorsel",""
"6465","lievenvannyen","CD&V","3778.jpg","Lieven","Van Nyen",\N,"Rijkevorsel","Province or municipal councillor"
"6466","wimgoossens","CD&V","3779.jpg","Wim","Goossens ",\N,"Roosdaal",""
"6467","rudybracquez","CD&V","3780.jpg","Rudy","Bracquez",\N,"Roosdaal",""
"6468","johanlinthout","CD&V","3781.jpg","Johan","Linthout ",\N,"Roosdaal",""
"6469","christelhendrix","Open VLD","3783.jpg","Christel","Hendrix",\N,"Wezemaal",""
"6470","gertheylen","CD&V","3784.jpg","Gert","Heylen",\N,"Wezemaal",""
"6471","wernermertens","CD&V","3785.jpg","Werner","Mertens","1961-02-19","Wezemaal","Province or municipal councillor"
"6472","marcdemuynck","Other party","3786.jpg","Marc","De Muynck",\N,"Ruiselede",""
"6473","lindawyckstandt","Other party","3787.jpg","Linda","Wyckstandt ",\N,"Ruiselede",""
"6474","lucclaes","N-VA","3789.jpg","Luc","Claes","1962-01-01","Rumst",""
